time,volt,curr,res,rj,smrj,smcurr,rate,pow
171214,0.676,0.0019547189999999997,345.829773,1.4259640000000218,1.3290087152479713,0.0019553101634482736,3.831597846691625e-05,5.081116403558376e-06
171304,0.676,0.001954699,345.833313,1.4295040000000085,1.3324781124982197,0.001955551374563171,3.839760697322968e-05,5.0956377186533925e-06
171393,0.676,0.001954566,345.856842,1.453033000000005,1.335905325456376,0.0019557899050822443,3.847871978179254e-05,5.109990367232948e-06
171490,0.6765,0.001956397,345.788727,1.3849180000000274,1.3396387039638233,0.0019560498273636256,3.856756676382927e-05,5.125633076415357e-06
171580,0.6765,0.001956454,345.778656,1.3748470000000452,1.3431020692017432,0.001956290791461602,3.86504154742251e-05,5.140150552750836e-06
171669,0.6765,0.001956428,345.78326400000003,1.379455000000064,1.3465266536644285,0.001956528912920406,3.873273492904726e-05,5.154511284092423e-06
171773,0.6765,0.001956619,345.749481,1.345672000000036,1.3505320718112679,0.0019568071265660763,3.882942144317662e-05,5.171314429332281e-06
171862,0.6765,0.001956518,345.767334,1.3635250000000383,1.3539611953563138,0.0019570450778093173,3.891258467599893e-05,5.185705818353799e-06
171953,0.677,0.0019581579999999998,345.733063,1.3292540000000486,1.3574665053697839,0.001957288358635755,3.899801905917874e-05,5.200423936158238e-06
172042,0.677,0.001958354,345.698486,1.2946770000000356,1.3609020073642315,0.00195752592154218,3.9081969235213634e-05,5.214850926567685e-06
172131,0.677,0.001958586,345.65750099999997,1.253692000000001,1.3643430361925597,0.0019577634618539144,3.9166308510948095e-05,5.229305523861986e-06
172226,0.677,0.001958441,345.68310499999995,1.279295999999988,1.368025826686142,0.00195801693907279,3.925676291161832e-05,5.244778911628848e-06
172316,0.677,0.001958768,345.625427,1.221618000000035,1.3715139814027442,0.0019582568840871384,3.934286549956732e-05,5.259440703482545e-06
172407,0.6775,0.0019593970000000003,345.769623,1.3658140000000571,1.37505338943598,0.001958499250673301,3.943032933167876e-05,5.274318844861636e-06
172495,0.6775,0.001959438,345.76239,1.3585810000000151,1.3784838605171281,0.001958733497956491,3.9515296629938484e-05,5.288742067393465e-06
172591,0.6775,0.001959529,345.746338,1.3425290000000132,1.3822433752058607,0.0019589889981953133,3.9608422078380396e-05,5.3045495568722106e-06
172679,0.6775,0.001959655,345.724091,1.3202820000000202,1.3856872488676304,0.0019592227422134505,3.9694184768930885e-05,5.3190349904653585e-06
172768,0.6775,0.001959701,345.715973,1.3121640000000525,1.389189104985251,0.001959459199162434,3.9781308949256536e-05,5.333764275445758e-06
172860,0.678,0.001961248,345.698242,1.2944330000000264,1.392822837143038,0.001959703498333864,3.987177889403686e-05,5.349049474392227e-06
172953,0.678,0.001961239,345.699829,1.2960200000000555,1.3965051022407176,0.0019599502355047652,3.996365478449793e-05,5.3645415784500895e-06
173042,0.678,0.001961132,345.71868900000004,1.3148800000000733,1.4000449259220562,0.001960186044252789,4.0051976867269394e-05,5.379433679504663e-06
173131,0.678,0.001961274,345.693634,1.2898250000000075,1.403600288562108,0.00196042178873762,4.014068804974043e-05,5.394391847600575e-06
173227,0.678,0.001961203,345.706146,1.3023370000000227,1.4074608874857892,0.0019606759957466065,4.023681272444874e-05,5.410632023821106e-06
173319,0.6785,0.001962203,345.784821,1.3810120000000552,1.4111494699144553,0.0019609193607049683,4.032935701616919e-05,5.426158629417107e-06
173408,0.6785,0.001962156,345.793121,1.389312000000018,1.4147528419240674,0.001961154327965994,4.041927921680626e-05,5.4413181106355125e-06
173497,0.6785,0.001962135,345.79681400000004,1.3930050000000733,1.4183730303919204,0.0019613892860256155,4.0509590517142876e-05,5.456549032432116e-06
173592,0.6785,0.00196211,345.801239,1.3974300000000426,1.422266899196093,0.0019616399846729294,4.060641955081541e-05,5.472927729198007e-06
173681,0.6785,0.001962267,345.77356000000003,1.3697510000000648,1.4259112842482893,0.0019618745246836244,4.0697535281991556e-05,5.488263591120323e-06
173772,0.6785,0.001962085,345.805634,1.4018250000000307,1.4296672448928434,0.001962114031559353,4.079110087135338e-05,5.504063735114612e-06
173863,0.6785,0.001961814,345.853394,1.4495850000000132,1.4334467292929727,0.001962353399550531,4.088507324453189e-05,5.519960908104103e-06
173961,0.6785,0.001961884,345.841064,1.4372550000000501,1.4375534742153504,0.0019626111089074702,4.0986729185714384e-05,5.5372293736581885e-06
174052,0.6785,0.001961824,345.851654,1.4478450000000294,1.4413598159198677,0.0019628498430308045,4.108154641758911e-05,5.553241559960305e-06
174143,0.6785,0.001961763,345.862396,1.4585870000000227,1.4452012013697646,0.0019630885028723553,4.1176770433280514e-05,5.569395672340879e-06
174246,0.679,0.00196381,345.75647000000004,1.3526610000000687,1.449605218691845,0.0019633586657597873,4.128504224540323e-05,5.587905219094811e-06
174335,0.679,0.001963764,345.764587,1.360778000000039,1.453407886815853,0.001963591568061599,4.137901720358509e-05,5.603892938344312e-06
174425,0.679,0.0019635029999999997,345.81054700000004,1.4067380000000753,1.4572636650873807,0.00196382672446757,4.1474443742294425e-05,5.6201054980764354e-06
174514,0.679,0.001963592,345.794891,1.39108200000004,1.4611090649065577,0.0019640591803137247,4.156920127178214e-05,5.636269806556164e-06
174609,0.679,0.0019636939999999998,345.776886,1.3730770000000234,1.46524925297647,0.001964307230598977,4.1670776280391245e-05,5.653668486240307e-06
174707,0.6795,0.00196493,345.813843,1.4100340000000529,1.4695510925981639,0.001964562830710334,4.177602347278383e-05,5.6717428989269164e-06
174796,0.6795,0.001965106,345.782867,1.3790580000000432,1.4734567183055753,0.0019647943507858623,4.187201387997126e-05,5.6881571296546775e-06
174885,0.6795,0.001964854,345.827209,1.423400000000015,1.4773916232042135,0.001965025761645444,4.196839338685824e-05,5.704691047241153e-06
174974,0.6795,0.0019648879999999997,345.82122799999996,1.4174189999999953,1.481353761456759,0.0019652569297126826,4.206516199344478e-05,5.721336048288805e-06
175069,0.6795,0.001964682,345.857483,1.453674000000035,1.4856003380377807,0.0019655036131877345,4.2168883657384095e-05,5.73917784196038e-06
175160,0.68,0.00196678,345.742767,1.3389580000000478,1.4896945340896215,0.0019657393768613227,4.226865381748842e-05,5.756375273252594e-06
175250,0.68,0.001966921,345.71801800000003,1.3142090000000621,1.4937721050983916,0.0019659724665692046,4.23677277053572e-05,5.7735004978521925e-06
175354,0.68,0.001966931,345.716248,1.3124390000000403,1.4985151821031055,0.00196624144360186,4.248270863515468e-05,5.7934176592955045e-06
175443,0.68,0.001966629,345.769348,1.3655390000000125,1.5025971561992653,0.0019664714153409353,4.258152766600066e-05,5.810557969575202e-06
175532,0.68,0.0019665010000000003,345.79187,1.3880610000000502,1.50671217791371,0.0019667010863844364,4.26807357965462e-05,5.827831866084667e-06
175624,0.6805,0.001967296,345.906281,1.5024720000000116,1.5109741980502243,0.0019669383616152075,4.278369701571115e-05,5.845727265509046e-06
175720,0.6805,0.001967315,345.90292400000004,1.4991150000000744,1.515434828217159,0.0019671855287282897,4.289157809149194e-05,5.8644583466785156e-06
175809,0.6805,0.001967355,345.89590499999997,1.4920960000000036,1.5196283870103746,0.001967414447448693,4.299199724020352e-05,5.882055394519823e-06
175899,0.6805,0.0019672789999999997,345.909271,1.5054620000000227,1.5238714637145554,0.001967645781730809,4.309394037607772e-05,5.899866356752447e-06
175988,0.6805,0.001967334,345.899597,1.4957880000000614,1.5280900505865662,0.0019678742181790648,4.319514209609516e-05,5.917572941643279e-06
176086,0.681,0.001969095,345.844147,1.4403380000000539,1.5327586769239174,0.0019681255112882897,4.3307027807815774e-05,5.93716836791993e-06
176175,0.681,0.001969175,345.830109,1.426300000000026,1.5370292957662977,0.0019683534770833784,4.340904707439294e-05,5.955089990285363e-06
176264,0.681,0.001969109,345.841675,1.4378660000000423,1.5413195973136782,0.0019685812067818257,4.351145544066966e-05,5.973094281511901e-06
176353,0.681,0.001969436,345.784271,1.3804620000000227,1.5456270954962683,0.0019688086734301817,4.3614252906645936e-05,5.991171482850598e-06
176448,0.681,0.001969093,345.844513,1.4407040000000393,1.550249531004982,0.0019690513613967284,4.372440986993384e-05,6.010570531364079e-06
176539,0.6815,0.0019700029999999997,345.93856800000003,1.534759000000065,1.554705529912402,0.00196928339062814,4.383034436941419e-05,6.029267870203727e-06
176629,0.6815,0.001969862,345.96328700000004,1.5594780000000696,1.5591327218130515,0.0019695126626331286,4.393551485666586e-05,6.047844845251831e-06
176732,0.6815,0.001969895,345.957489,1.5536800000000426,1.564210827470522,0.0019697746673551695,4.405636489008244e-05,6.069157156767306e-06
176821,0.6815,0.00196977,345.979462,1.5756530000000453,1.5686363507533625,0.0019700009608671814,4.4161208408411425e-05,6.087726752209857e-06
176910,0.6815,0.001969619,346.005981,1.6021720000000528,1.5730967716209558,0.0019702272432898064,4.426644102643998e-05,6.106439796418852e-06
177002,0.682,0.00197149,345.931244,1.5274350000000254,1.5777185286016024,0.00197046064816812,4.437562980569969e-05,6.125831658647717e-06
177098,0.682,0.001971459,345.936676,1.5328670000000102,1.5825488399870666,0.001970703831341414,4.449000920505766e-05,6.146103136109798e-06
177187,0.682,0.0019712420000000002,345.974762,1.5709530000000314,1.5870629998243084,0.0019709295996844845,4.459645284125224e-05,6.165046980547237e-06
177276,0.682,0.001971338,345.957916,1.5541070000000445,1.5916101329269674,0.0019711546318496695,4.470328557714637e-05,6.184122518352475e-06
177365,0.682,0.0019711570000000003,345.989685,1.5858760000000416,1.596166006330517,0.001971379605692882,4.481050741274005e-05,6.2032398860237315e-06
177464,0.6825,0.0019722060000000002,346.059204,1.6553950000000555,1.601243240932526,0.001971629574119034,4.493023378001946e-05,6.22454996335756e-06
177553,0.6825,0.001971821,346.12674,1.7229310000000169,1.605855112529563,0.001971854126812329,4.503827753407962e-05,6.2438998153447605e-06
177642,0.6825,0.001971989,346.09729,1.6934810000000198,1.6104806193284948,0.0019720786147595227,4.514671038783934e-05,6.263310614871772e-06
177730,0.6825,0.001971908,346.111511,1.7077020000000402,1.6150659105925098,0.001972300265119127,4.5254307461328326e-05,6.282555252417056e-06
177826,0.6825,0.001971933,346.107086,1.7032770000000141,1.620082322193673,0.0019725418039715768,4.5372119937293094e-05,6.30361260199901e-06
177917,0.683,0.00197384,346.026031,1.622222000000022,1.6248624737218673,0.0019727705763806606,4.548421430599764e-05,6.323678360894008e-06
178007,0.683,0.00197385,346.024292,1.6204830000000356,1.629612584595369,0.0019729968272558167,4.559547697160291e-05,6.343619764658924e-06
178110,0.683,0.001973971,346.003052,1.5992430000000581,1.635042228846801,0.0019732551743251218,4.572329916469082e-05,6.366422760186727e-06
178199,0.683,0.001973965,346.00412,1.6003110000000333,1.6397680017067875,0.0019734784730934462,4.583416717050281e-05,6.386268800809165e-06
178288,0.683,0.001973778,346.036896,1.633087000000046,1.6445124491228074,0.00197370167158252,4.5945424276014354e-05,6.406195430822942e-06
178380,0.6835,0.001975165,346.04702799999995,1.6432189999999878,1.649418794191235,0.0019739322137938956,4.606084061536887e-05,6.4268092194914135e-06
178476,0.6835,0.00197517,346.04614300000003,1.6423340000000621,1.6545441577159268,0.0019741725268415397,4.6181718338304e-05,6.448349529100653e-06
178565,0.6835,0.001975251,346.03198199999997,1.6281730000000039,1.659310147452296,0.001974395283324689,4.629418646198158e-05,6.4683837712494684e-06
178654,0.6835,0.001975186,346.043365,1.6395560000000273,1.6640844915643693,0.0019746180051018417,4.6407043685358714e-05,6.488458909177414e-06
178742,0.6835,0.00197527,346.028656,1.6248470000000452,1.6688040247459694,0.001974838081107575,4.651901541644695e-05,6.50831140972452e-06
178841,0.684,0.00197699,345.98053,1.5767210000000205,1.6741124591603818,0.0019750854229610964,4.664543831678308e-05,6.5306498034203055e-06
178930,0.684,0.001976845,346.00588999999997,1.6020809999999983,1.6788865433822995,0.0019753077821702022,4.6759502186419514e-05,6.550748071129466e-06
179019,0.684,0.0019767179999999997,346.028137,1.6243280000000482,1.6836576190586916,0.001975530108115581,4.687395515575549e-05,6.570842929715709e-06
179108,0.684,0.00197646,346.07330299999995,1.669493999999986,1.688423294582145,0.0019757523253352903,4.6988797224791036e-05,6.5909245313697096e-06
179203,0.684,0.0019763339999999997,346.09533700000003,1.691528000000062,1.6935053729070095,0.001975989447591821,4.711181078685007e-05,6.6123498106594205e-06
179294,0.684,0.001976477,346.070313,1.6665040000000317,1.6983637993657774,0.001976216560766991,4.723006055462697e-05,6.632844151440919e-06
179384,0.684,0.001976396,346.084503,1.6806940000000168,1.703155639370453,0.0019764411613422683,4.734741097755655e-05,6.653070365347632e-06
179482,0.684,0.001976279,346.10497999999995,1.701170999999988,1.7083710017345968,0.001976685665047927,4.747564506609948e-05,6.6750944710019835e-06
179573,0.684,0.001976328,346.096405,1.6925960000000373,1.7131969398064133,0.0019769127042791735,4.759514200623745e-05,6.695488595472041e-06
179663,0.684,0.001976854,346.00433300000003,1.600524000000064,1.7179556332481003,0.001977137229738416,4.771372589633731e-05,6.715611619313052e-06
179753,0.6845,0.001977631,346.121246,1.717437000000018,1.7226885921177604,0.0019773617671548518,4.783270767907276e-05,6.735642726562858e-06
179849,0.6845,0.001977611,346.12469500000003,1.720886000000064,1.727739824328613,0.0019776013128331993,4.796006014676221e-05,6.757029691111754e-06
179938,0.6845,0.001977444,346.153961,1.7501520000000141,1.732398254215686,0.0019778234069773846,4.8078530898389117e-05,6.776770248391006e-06
180026,0.6845,0.001977299,346.179321,1.7755120000000488,1.7369751733460508,0.001978043019842145,4.8196053084375976e-05,6.7961831870458486e-06
180115,0.6845,0.001977112,346.212097,1.8082880000000614,1.7415913776433791,0.0019782651923733493,4.831529766349525e-05,6.815775627354897e-06
180213,0.6845,0.001977278,346.183014,1.7792050000000472,1.7466738469835414,0.0019785098728132633,4.8447050793103304e-05,6.837357074071352e-06
180304,0.6845,0.001976949,346.240631,1.8368220000000406,1.7513727384137832,0.0019787371818466566,4.8569815414230294e-05,6.857326282070605e-06
180395,0.6845,0.001977183,346.199646,1.795837000000006,1.7560418110584968,0.0019789645717747852,4.8692986819174e-05,6.877187907933467e-06
180485,0.6845,0.001977345,346.171265,1.7674560000000383,1.7606457811529193,0.0019791894767929676,4.881520479534545e-05,6.896785781795046e-06
180581,0.6845,0.0019772870000000003,346.181427,1.7776180000000181,1.7655373735836666,0.0019794295852546846,4.894600920269999e-05,6.9176252231924274e-06
180670,0.685,0.0019785329999999998,346.216095,1.8122860000000287,1.7700517784911733,0.001979652223956592,4.906768019005807e-05,6.936873503328894e-06
180760,0.685,0.001978372,346.244293,1.8404840000000604,1.774616243621484,0.0019798774527987452,4.919111394928266e-05,6.956344350098857e-06
180863,0.685,0.001978423,346.235352,1.8315430000000106,1.7798098514365956,0.001980135404730877,4.9332865282846033e-05,6.978520913112674e-06
180953,0.685,0.0019785239999999997,346.21768199999997,1.813873000000001,1.784327282942631,0.0019803609115628673,4.94571523007225e-05,6.997827090489168e-06
181042,0.685,0.001978629,346.19931,1.7955010000000584,1.7887718954204883,0.001980583965395219,4.9580449637386565e-05,7.016838489117559e-06
181133,0.6855,0.001979451,346.308136,1.9043270000000234,1.793282078674623,0.0019808121147612523,4.9706920014382116e-05,7.03615139331485e-06
181230,0.6855,0.001979481,346.302887,1.8990780000000314,1.7981111529275668,0.0019810556497610833,4.984217699694223e-05,7.056833743157458e-06
181318,0.6855,0.00197934,346.327515,1.9237060000000383,1.8024516862399624,0.001981276557095196,4.996528422010125e-05,7.0754462206625615e-06
181408,0.6855,0.001979209,346.350464,1.9466550000000211,1.8068785905186504,0.001981502649416727,5.0091582806301997e-05,7.0944427221585035e-06
181496,0.6855,0.00197919,346.353821,1.9500120000000152,1.811166581305632,0.0019817237623946608,5.021545948504667e-05,7.1128660495122755e-06
181595,0.686,0.001981145,346.264404,1.8605950000000462,1.8160152752069971,0.0019819727548120183,5.0355275451496297e-05,7.133700261796469e-06
181684,0.686,0.001981206,346.253754,1.849945000000048,1.820331426475289,0.001982196671676061,5.048137955228525e-05,7.152270843242824e-06
181774,0.686,0.001980974,346.294281,1.8904720000000452,1.8246655902860542,0.001982423239028698,5.060929623520401e-05,7.170939234209156e-06
181863,0.686,0.0019811110000000002,346.270355,1.866546000000028,1.8289477380086134,0.00198264729024807,5.073618290729882e-05,7.1893928814449134e-06
181959,0.686,0.001981187,346.25708,1.8532710000000066,1.8335430369506107,0.0019828892902106804,5.087348563823053e-05,7.209216074746826e-06
182051,0.6865,0.001982145,346.34198,1.9381710000000112,1.8379325693905417,0.001983121293810325,5.100549223383174e-05,7.228166192159311e-06
182140,0.6865,0.001982225,346.32797200000005,1.9241630000000782,1.8421571243926766,0.0019833456055825724,5.113358992409258e-05,7.246419409266063e-06
182229,0.6865,0.001982275,346.319275,1.9154660000000376,1.8463629891539743,0.001983570323060766,5.126207671405298e-05,7.264609763590551e-06
182324,0.6865,0.001982233,346.32659900000004,1.9227900000000773,1.850828678770007,0.0019838103334737112,5.1399654865863265e-05,7.283942630663946e-06
182413,0.6865,0.0019824829999999997,346.282898,1.8790890000000218,1.8549957644192863,0.0019840352408526615,5.1528946086663186e-05,7.301997604611203e-06
182504,0.687,0.0019843079999999997,346.2164,1.8125910000000545,1.8592460521109544,0.001984265325994927,5.16615450418201e-05,7.320425998417531e-06
182600,0.687,0.001984197,346.235779,1.8319700000000125,1.863698877909969,0.0019845083967280834,5.1801870577841046e-05,7.33975604576895e-06
182696,0.687,0.001984282,346.220947,1.8171380000000568,1.868150252647773,0.001984751637975432,5.194264882726069e-05,7.35909045348507e-06
182785,0.687,0.00198409,346.254425,1.850616000000059,1.872237766949672,0.0019849772176824703,5.207356639736662e-05,7.376868720207294e-06
182873,0.687,0.0019843029999999998,346.217285,1.813476000000037,1.876257366361519,0.0019852003384497065,5.220339554993951e-05,7.394368526049682e-06
182964,0.6875,0.001984922,346.361176,1.9573670000000334,1.8803798444494542,0.00198543130695709,5.2338050774939035e-05,7.412339775403076e-06
183058,0.6875,0.001985074,346.334656,1.9308470000000284,1.8846471104816127,0.0019856701581362542,5.247757230373172e-05,7.430948663347286e-06
183146,0.6875,0.001985084,346.332916,1.9291070000000445,1.8886049828314817,0.001985893888919355,5.2608581576388185e-05,7.448232243719942e-06
183236,0.6875,0.001985054,346.338165,1.9343560000000366,1.892630957287999,0.001986122916294872,5.27429618041204e-05,7.465831506760294e-06
183332,0.6875,0.00198507,346.335358,1.9315490000000182,1.896887928871892,0.0019863673552467506,5.288673927980645e-05,7.484465853133742e-06
183423,0.688,0.001987009,346.249054,1.845245000000034,1.9009126000306764,0.0019865993107877167,5.302344630449676e-05,7.502097607210717e-06
183512,0.688,0.001986869,346.273499,1.8696900000000483,1.904840117641892,0.001986826342420675,5.315754225080019e-05,7.519316200716944e-06
183602,0.688,0.001986995,346.25149500000003,1.847686000000067,1.9087674750254566,0.0019870561730353344,5.329354057525042e-05,7.536562676425171e-06
183698,0.688,0.001986961,346.25741600000003,1.8536070000000677,1.9129159598991696,0.0019873014721695347,5.343904402076899e-05,7.554807436069643e-06
183787,0.688,0.001987062,346.23983799999996,1.8360289999999964,1.9167466966265003,0.0019875291431854752,5.357434224142498e-05,7.5716709888893084e-06
183879,0.6885,0.001988231,346.28775,1.8839410000000498,1.9206929515416857,0.0019877646949779783,5.371461007059171e-05,7.5890582826032585e-06
183968,0.6885,0.0019879529999999998,346.336182,1.932373000000041,1.9244701463886036,0.001987992813669333,5.3850699606367e-05,7.605728154729996e-06
184064,0.6885,0.001987824,346.35864300000003,1.9548340000000621,1.928503499905723,0.0019882390686993025,5.399792902171812e-05,7.623556760570321e-06
184153,0.6885,0.001987867,346.35116600000003,1.9473570000000677,1.9322253239429699,0.0019884676053889033,5.4134827360239686e-05,7.640025534600433e-06
184242,0.6885,0.0019878020000000003,346.362457,1.9586480000000392,1.9359278230042236,0.001988696355129373,5.4272114798460815e-05,7.656426487710974e-06
184333,0.689,0.001989773,346.27066,1.8668510000000538,1.939678031621036,0.001988930457873608,5.441288966131805e-05,7.67306441374116e-06
184428,0.689,0.001989849,346.257446,1.8536370000000488,1.9435598904096236,0.001989175093852837,5.4560286427943e-05,7.690311891631751e-06
184517,0.689,0.001989693,346.284607,1.880798000000027,1.9471839330028005,0.0019894044839832963,5.469877614051669e-05,7.706428658338494e-06
184606,0.689,0.001989516,346.315399,1.9115900000000465,1.9507774868794674,0.001989634022628536,5.483765495278992e-05,7.722432704217917e-06
184695,0.689,0.001989774,346.270508,1.8666990000000396,1.9543480656611198,0.0019898637215414075,5.4976922864762715e-05,7.73835379566347e-06
184793,0.6895,0.001990565,346.384033,1.980224000000021,1.9582514177644352,0.0019901168117447843,5.5130724158636426e-05,7.755781878333294e-06
184882,0.6895,0.001990414,346.410339,2.0065300000000548,1.9617837199128272,0.001990346551118209,5.527080961716895e-05,7.771565781032898e-06
184971,0.6895,0.001990231,346.4422,2.038391000000047,1.9652954923768544,0.0019905760328241787,5.541128417540104e-05,7.787272988830797e-06
185067,0.6895,0.001990267,346.43591299999997,2.032104000000004,1.9690643092091074,0.0019908233465804693,5.556324350261566e-05,7.804145370742408e-06
185163,0.6895,0.00198999,346.484131,2.0803220000000238,1.9728190789553655,0.00199106987728605,5.571565554322897e-05,7.820963576535458e-06
185254,0.69,0.001992017,346.382568,1.978759000000025,1.9763661539318,0.001991302596712004,5.5860547415923284e-05,7.83685710365502e-06
185342,0.69,0.001991927,346.398254,1.9944450000000415,1.9797853141775539,0.0019915255742972856,5.600104952265874e-05,7.852173262547232e-06
185446,0.69,0.0019920420000000003,346.378235,1.9744260000000509,1.9838142511164893,0.0019917868504858295,5.6167587906497715e-05,7.870217372081751e-06
185535,0.69,0.0019920289999999998,346.38052400000004,1.9767150000000697,1.987254676143031,0.001992008431500105,5.631052822012924e-05,7.885620493439529e-06
185624,0.69,0.001992032,346.379974,1.9761650000000373,1.99069115388194,0.0019922285016443545,5.64538576334603e-05,7.90100223356637e-06
185715,0.6905,0.001994146,346.263519,1.8597100000000069,1.9942049918592586,0.001992450450789161,5.6600810246149065e-05,7.916712233642933e-06
185812,0.6905,0.001994029,346.283844,1.8800350000000208,1.9979491875115827,0.001992683622881309,5.675789994148107e-05,7.933432700136638e-06
185901,0.6905,0.001993776,346.32775899999996,1.9239499999999907,2.0013906948552647,0.0019928963400138583,5.6902440372978174e-05,7.94879497758596e-06
185990,0.6905,0.0019940039999999997,346.288177,1.8843680000000518,2.004842967997334,0.0019931080963270552,5.7047369904174814e-05,7.964198360235459e-06
186080,0.6905,0.001993697,346.341522,1.9377130000000307,2.00835128101884,0.001993320644597254,5.719432353919124e-05,7.979836756316897e-06
186178,0.691,0.001994714,346.415588,2.011779000000047,2.012214173696446,0.0019935502598097,5.735479223645097e-05,7.997027366671729e-06
186267,0.691,0.0019948,346.400635,1.9968260000000555,2.0157834757370003,0.0019937611520003317,5.7500932785813666e-05,8.01290769691903e-06
186356,0.691,0.0019945889999999997,346.437256,2.0334470000000238,2.0194411978502256,0.0019939697236815834,5.764746243487591e-05,8.029127073102768e-06
186445,0.691,0.0019949670000000003,346.371643,1.967834000000039,2.0232023805274366,0.0019941791852730794,5.7794381183637697e-05,8.045771327169826e-06
186540,0.691,0.001994765,346.40673799999996,2.0029289999999946,2.027370485297473,0.0019944037384881817,5.795163389821352e-05,8.064162653000212e-06
186631,0.6915,0.001996646,346.33078,1.9269710000000373,2.03151365826016,0.001994618939940891,5.81026811699802e-05,8.082386669134784e-06
186721,0.6915,0.001996273,346.395477,1.991668000000061,2.0358047692226657,0.0019948319206661864,5.825538815308738e-05,8.101188649067826e-06
186824,0.6915,0.00199602,346.439362,2.03555300000005,2.0409143842414155,0.0019950762463947134,5.8437806017035535e-05,8.123511177336552e-06
186913,0.6915,0.001995925,346.455872,2.0520630000000324,2.045594863430774,0.0019952881027387975,5.8602007919781014e-05,8.143870338632632e-06
187002,0.6915,0.0019961479999999997,346.417175,2.013366000000019,2.0504911189903807,0.0019955011739462916,5.8772308825574074e-05,8.165106765268964e-06
187093,0.692,0.001997146,346.494415,2.0906060000000366,2.055728442935941,0.001995718357836287,5.895274284539197e-05,8.187743883988756e-06
187182,0.692,0.0019971,346.502411,2.098602000000028,2.0610365260054824,0.0019959312340213716,5.9135378813528453e-05,8.210636722995156e-06
187277,0.692,0.001996953,346.52792400000004,2.1241150000000744,2.066869066242431,0.0019961581347676966,5.933705693462803e-05,8.235744242188006e-06
187367,0.692,0.001997064,346.50863599999997,2.1048270000000002,2.072630712521156,0.001996373946002191,5.953453049230739e-05,8.260488218063383e-06
187456,0.692,0.001997055,346.510223,2.1064140000000293,2.0785519119897664,0.001996587153436439,5.9735943166455516e-05,8.285856742937427e-06
187547,0.6925,0.001998764,346.464142,2.060333000000014,2.0847084075795355,0.0019968054221475864,5.994818809549042e-05,8.31221585222013e-06
187640,0.6925,0.001998759,346.464996,2.061187000000018,2.091114403716613,0.0019970279965528712,6.017168568790392e-05,8.3396168884064e-06
187729,0.6925,0.00199892,346.437103,2.033294000000012,2.0973782987942955,0.001997241052782924,6.039180653993956e-05,8.366382935897357e-06
187818,0.6925,0.001998914,346.43814100000003,2.034332000000063,2.103739650063039,0.0019974542315188536,6.061802639502279e-05,8.393549698081955e-06
187907,0.6925,0.001998895,346.441437,2.0376280000000406,2.1101792628699654,0.001997667303841422,6.0850345253153596e-05,8.42103890571827e-06
188004,0.693,0.0019998679999999997,346.522858,2.119049000000018,2.1172751331860815,0.001997900086614111,6.111049268513636e-05,8.451325491582306e-06
188093,0.693,0.001999716,346.549225,2.1454160000000115,2.123809209327931,0.001998112934268521,6.135555777435536e-05,8.479213329916093e-06
188182,0.693,0.0019996560000000003,346.559631,2.1558220000000574,2.130391101705762,0.001998326049785239,6.160672186662196e-05,8.50730570184291e-06
188286,0.693,0.001999565,346.575409,2.171600000000012,2.1381132641956584,0.0019985752226001456,6.190794449414436e-05,8.540272055303925e-06
188375,0.693,0.001999757,346.542114,2.1383050000000594,2.1447388052025267,0.0019987882703795543,6.217233451436806e-05,8.568562995752267e-06
188466,0.693,0.0019997310000000003,346.546631,2.1428220000000238,2.151523519424517,0.0019990063873250143,6.244897201073864e-05,8.597545077666684e-06
188557,0.693,0.001999948,346.509033,2.105224000000021,2.1583222725201465,0.001999224367558312,6.2731985702569e-05,8.626594129442796e-06
188655,0.693,0.00199998,346.503448,2.0996390000000247,2.165613642144712,0.0019994588837451057,6.304390045319049e-05,8.657767807710912e-06
188746,0.693,0.001999939,346.510559,2.1067500000000337,2.1721462592615657,0.001999677698408979,6.334015701251426e-05,8.685784917903998e-06
188837,0.693,0.001999954,346.507965,2.104156000000046,2.1786099181240557,0.001999896386463595,6.364278976729785e-05,8.713536761973013e-06
188926,0.6935,0.002001592,346.47421299999996,2.0704039999999964,2.184878081126221,0.002000110599761253,6.394493878391724e-05,8.740478939207542e-06
189021,0.6935,0.002001658,346.462769,2.0589600000000132,2.191522270874521,0.0020003392529956785,6.4274187012948e-05,8.76906325770803e-06
189109,0.6935,0.0020016689999999998,346.460876,2.0570670000000177,2.1976426574610217,0.002000552681314655,6.458537471644192e-05,8.795429685260888e-06
189198,0.6935,0.002001466,346.496002,2.092193000000009,2.203805992420033,0.0020007683643460806,6.49061633828247e-05,8.821998574572436e-06
189287,0.6935,0.0020016229999999997,346.468842,2.065033000000028,2.209948119144766,0.0020009848744401773,6.523305105225505e-05,8.84850070584603e-06
189384,0.694,0.0020025760000000003,346.55365,2.1498410000000376,2.2166235706969752,0.0020012206206910244,6.559626786284519e-05,8.877320211746745e-06
189473,0.694,0.002002622,346.545685,2.1418760000000248,2.2227353284142177,0.0020014390272766387,6.593590176336374e-05,8.90374022356143e-06
189561,0.694,0.002002566,346.555389,2.151580000000024,2.2287692429257793,0.0020016548645347436,6.627771614849137e-05,8.929836320063456e-06
