volt,curr,res,time,rj,smrj,rate,power
1.6075,0.004050438,396.87066699999997,4820,1.024505999999974,1.0083315774402994,0.0007466383380429083,1.65382001201384e-05
1.6075,0.004050496,396.86496,4821,1.0187990000000013,1.0091064639270186,0.0007465710845369021,1.6550873681581087e-05
1.6075,0.004050417,396.872711,4822,1.026549999999986,1.0098813582761117,0.0007465038736151852,1.656354689230255e-05
1.6075,0.004050467,396.867798,4823,1.0216369999999984,1.0106562605646128,0.0007464367052777573,1.6576219752448177e-05
1.6075,0.004050321,396.882111,4824,1.035950000000014,1.0114311708656234,0.0007463695795246184,1.658889226217026e-05
1.6075,0.004050462,396.868286,4825,1.0221250000000168,1.0122060892483618,0.0007463024963557685,1.6601564421628575e-05
1.6075,0.004050376,396.87674,4826,1.0305789999999888,1.0129810157781356,0.0007462354557712077,1.661423623098934e-05
1.6075,0.004050407,396.873688,4827,1.0275270000000205,1.0137559505164877,0.0007461684577709359,1.6626907690426002e-05
1.6075,0.004050361,396.878204,4828,1.0320429999999874,1.0145308935211026,0.0007461015023549532,1.663957880011816e-05
1.6075,0.004050407,396.873688,4829,1.0275270000000205,1.0153058448459495,0.0007460345895232594,1.6652249560252183e-05
1.6075,0.004050449,396.869568,4830,1.0234070000000202,1.016080804541253,0.000745967719275855,1.666491997102043e-05
1.6075,0.004050374,396.876923,4831,1.0307619999999815,1.0168557726535878,0.0007459008916127393,1.667759003262162e-05
1.6075,0.004050329,396.881348,4832,1.0351870000000076,1.0176307492258565,0.0007458341065339129,1.669025974526059e-05
1.6075,0.004050289,396.88525400000003,4833,1.0390930000000367,1.0184057342973807,0.0007457673640393754,1.670292910914761e-05
1.6075,0.004050265,396.887604,4834,1.0414430000000152,1.0191807279038974,0.0007457006641291271,1.6715598124498716e-05
